,input,answer,predict
212,あのーあちこちに行くということなんですねで,"['あー行きたいです私もはい', 'ああいい趣味', 'あーあそうです', 'あーそうですね', 'あお孫さんがですね', 'あーそうなんですね', 'ええ楽しみですねはい']",あーそうなんですね
213,あのーあちこちに行くということなんですねで今のところですね孫あー一番男の子はですね今大学4年生なんですけども,"['うーんあ大きいですね', 'あーはい', 'うーんはいはい', '大学四年生ですか', 'はいあーはい']",あはい
214,あのーあちこち動いて,"['うーん', 'あそういうことですね', 'へえ']",あー
215,あのーあっ,['わっ大変ですね'],あそうですか
216,あのーあっこれ焦ってはいけない,"['へーはい', 'ああはいはい', 'あははははっはは', 'うんわ']",はははははははははははははははははははははははははははははははははははははははははははははははははは
217,あのーあっこれ焦ってはいけないでも,"['焦りますよね', '申し訳ないです', 'そー']",そうですね
218,あのーあっこれ焦ってはいけないでも焦ってしまいそうな,"['そうですよね', 'うーん', 'そうですそうですね']",そうですね
219,あのーあんまり,['お嬢さん二人'],えっ
220,あのーいい,['十年ですか'],そうですよねー
221,あのーいい成績は取れませんでした,"['へー', 'いえいえ', 'うーん', 'いやいや', 'えー', 'あそうですかー', 'あーあはい', 'へーでも凄いですねー', 'あーそうだったんですか']",えー
222,あのーお仕事してる時が一番嬉しいんですわたくしは,"['あーそうなんですか', 'あそうですか', 'あーそうなんですか', 'えーあーそーなんですねー', 'はーそうなんですか', 'あはい', 'うんほー']",あそうなんですか
223,あのーここまで辿り着きましたそんなに,"['あはい', 'ああ', 'あっ']",あ
224,あのーここまで辿り着きましたそんなに時間かからなかったんで,"['あ良かったです', 'あっ', 'あっそれは良かったです', 'あ', 'あっ', 'あ', 'ええええあ', 'あそうですか', 'あ良かったです']",あ
225,あのーここまで辿り着きましたそんなに時間かからなかったんで良かったと,"['それがうん何よりです', 'そうなんですね', '良かったです', '良かったです']",良かったです
226,あのーここまで辿り着きましたそんなに時間かからなかったんで良かったと思います,"['あっそうですか', 'はいそうですねー']",良かったです
227,あのーこの歌がね非常に,"['いい曲ですね', 'うーん', 'やー', 'あっ']",うんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
228,あのーして,"['そうですねうんうん', '凄い自立してますねー', 'なかなかねそうそうできる', 'うん自分でやりたいんですね']",そうですか
229,あのーそうすると,['難しいですねうーん'],はいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
230,あのーそのどういうひっかけ方をしたのか覚えていませんがひっかけていって,"['あーはいはい', 'へーえええええー', '引っ掛けて']",ああ
231,あのーそのどういうひっかけ方をしたのか覚えていませんがひっかけていってその色糸で,['ああ'],ああ
232,あのーその子がですねお女の子なんですけども非常に我々祖父母に対してですねえー気を使ってくれましてですね,"['素晴らしいですねはい', 'ええいいお孫さんですねー', 'あーいいですね', 'ああ', 'あ優しい子なんですね', 'えーいいねー', 'はあ', 'あーそうなんですか', 'うん']",あーそうなんですね
233,あのーその子がですねお女の子なんですけども非常に我々祖父母に対してですねえー気を使ってくれましてですね何かに,['可愛い'],あーそうなんですね
234,あのーその違いを認めるという,['うんうん'],うんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうんうん
235,あのーその違いを認めるというところから対人関係を,"['はあ', 'あー']",あー
236,あのーその違いを認めるというところから対人関係をやっていく,['ああ'],あー
237,あのーその違いを認めるというところから対人関係をやっていくならば,['そうですよねー'],そうですよね
238,あのーそれこそ足も短いし,"['いやいやいやいや', 'そんなー', 'あは', 'そんなことないですよ', 'あはっ', 'いや', 'いえいえ', 'いいえ']",いやそんなことないですよ
239,あのーそれこそ足も短いしあのー背も小さいし,"['いやーそんなことないですよー', 'ふふふっ', 'そうですか', 'はっはっはっはっ', 'はあ', 'そんなことないです']",そんなことないです
240,あのーそれこそ足も短いしあのー背も小さいしってことで,"['関係ないのでは', 'そんなこと']",そんなことないです
241,あのーそれなりに,['ねえ'],うーん
242,あのーそれなりに自分ではやっているつもりです,"['あー体にいいですよね', 'あーそうですか', 'そうですねそれは長いからやれてると思います', 'えーすごい続けてらっしゃるのがいいですねー', 'へえ', 'うーん無理しないで']",あーそうなんですかー
243,あのーどういう風になりたかったっていう,['はー'],うーん
